Incident Number,Status,DateTime,Priority,Weight,Owner
3365,Resolved,18/12/2022 22:53:30,5,1,ACN
3365,Resolved,08/02/2023 04:43:08,5,1,ACN
3365,Resolved,29/01/2023 08:30:49,5,1,ACN
3365,Resolved,15/01/2023 16:13:15,5,1,ACN
3365,Resolved,15/01/2023 00:22:44,5,1,ACN
3365,Resolved,18/02/2023 23:03:31,5,1,ACN
3365,Resolved,28/01/2023 07:57:28,5,1,ACN
3365,Resolved,26/12/2022 21:04:45,5,1,ACN
3365,Resolved,11/12/2022 20:55:45,5,1,ACN
3365,Resolved,22/02/2023 06:29:23,5,1,ACN
3365,Resolved,27/01/2023 19:51:00,5,1,ACN
3365,Resolved,18/12/2022 17:19:34,5,1,ACN
3365,Resolved,11/02/2023 10:03:41,5,1,ACN
3365,Closed,24/12/2022 01:48:22,5,1,ACN
3366,New,05/12/2022 11:27:51,4,2,DT
3367,New,17/12/2022 22:28:58,1,8,DT
3367,In-progress,01/01/2023 19:51:57,1,8,DT
3367,In-progress,31/01/2023 01:12:57,1,8,ACN
3367,Resolved,12/12/2022 07:35:39,1,8,ACN
3367,Resolved,02/01/2023 15:03:12,1,8,ACN
3367,Resolved,13/01/2023 17:59:34,1,8,ACN
3367,Resolved,08/12/2022 18:21:38,1,8,ACN
3367,Resolved,05/01/2023 03:08:09,1,8,ACN
3367,Resolved,04/02/2023 18:11:16,1,8,ACN
3367,Resolved,09/12/2022 06:56:06,1,8,ACN
3367,Resolved,24/01/2023 02:16:01,1,8,ACN
3367,Resolved,25/12/2022 03:29:29,1,8,ACN
3367,Resolved,01/01/2023 04:26:12,1,8,ACN
3367,Resolved,13/01/2023 23:35:59,1,8,ACN
3367,Resolved,20/12/2022 22:06:31,1,8,ACN
3367,Resolved,17/01/2023 21:15:34,1,8,ACN
3367,Resolved,27/12/2022 07:04:41,1,8,ACN
3367,Resolved,21/12/2022 14:13:23,1,8,ACN
3367,Resolved,16/01/2023 01:30:00,1,8,ACN
3367,Resolved,07/01/2023 13:45:39,1,8,ACN
3367,Resolved,18/02/2023 04:18:02,1,8,ACN
3367,Resolved,09/01/2023 07:48:28,1,8,ACN
3367,Closed,31/12/2022 16:47:01,1,8,ACN
3368,New,06/12/2022 15:08:59,3,3,DT
3368,In-progress,26/02/2023 22:36:49,3,3,DT
3368,In-progress,12/01/2023 02:05:11,3,3,ACN
3368,Resolved,09/02/2023 01:11:37,3,3,ACN
3368,Resolved,10/02/2023 17:24:15,3,3,ACN
3368,Resolved,06/01/2023 13:47:36,3,3,ACN
3368,Resolved,13/01/2023 23:09:54,3,3,ACN
3368,Resolved,11/12/2022 21:09:18,3,3,ACN
3368,Resolved,27/02/2023 09:02:07,3,3,ACN
3369,New,03/12/2022 04:48:56,4,2,DT
3369,In-progress,18/12/2022 13:44:07,4,2,DT
3369,In-progress,25/02/2023 08:32:48,4,2,ACN
3369,Resolved,27/02/2023 16:41:39,4,2,ACN
3369,Resolved,11/02/2023 19:54:26,4,2,ACN
3369,Resolved,03/12/2022 03:42:48,4,2,ACN
3370,New,20/01/2023 01:12:41,5,1,DT
3370,In-progress,13/12/2022 19:09:54,5,1,DT
3370,In-progress,23/02/2023 19:59:03,5,1,ACN
3370,Resolved,05/01/2023 09:31:37,5,1,ACN
3370,Resolved,21/12/2022 10:17:07,5,1,ACN
3370,Resolved,09/02/2023 14:36:46,5,1,ACN
3370,Closed,25/12/2022 12:46:01,5,1,ACN
3371,New,12/01/2023 12:44:40,4,2,DT
3371,In-progress,24/02/2023 22:50:51,4,2,DT
3371,In-progress,19/02/2023 09:01:31,4,2,ACN
3371,Resolved,01/12/2022 07:27:31,4,2,ACN
3371,Closed,20/01/2023 21:00:15,4,2,ACN
3372,New,28/12/2022 08:14:54,3,3,DT
3372,In-progress,18/01/2023 06:16:40,3,3,DT
3372,In-progress,04/01/2023 15:46:53,3,3,ACN
3372,Resolved,02/02/2023 08:32:47,3,3,ACN
3372,Resolved,17/01/2023 04:44:30,3,3,ACN
3372,Resolved,10/01/2023 17:19:43,3,3,ACN
3372,Resolved,24/01/2023 22:25:50,3,3,ACN
3372,Closed,07/01/2023 20:52:22,3,3,ACN
3373,New,13/01/2023 03:54:05,5,1,DT
3373,In-progress,30/01/2023 09:09:10,5,1,DT
3373,In-progress,29/01/2023 09:21:41,5,1,ACN
3373,Resolved,06/12/2022 07:07:53,5,1,ACN
3373,Resolved,09/12/2022 02:54:44,5,1,ACN
3373,Resolved,15/02/2023 07:17:31,5,1,ACN
3373,Resolved,31/01/2023 08:33:06,5,1,ACN
3373,Resolved,26/01/2023 10:35:06,5,1,ACN
3373,Resolved,10/12/2022 10:16:19,5,1,ACN
3373,Resolved,21/02/2023 01:03:39,5,1,ACN
3373,Resolved,28/01/2023 18:02:25,5,1,ACN
3373,Resolved,19/12/2022 23:03:58,5,1,ACN
3373,Resolved,16/01/2023 15:34:15,5,1,ACN
3374,New,03/01/2023 17:20:32,1,8,DT
3374,In-progress,28/12/2022 09:07:10,1,8,DT
3374,In-progress,31/12/2022 07:25:50,1,8,ACN
3374,Resolved,02/12/2022 22:36:20,1,8,ACN
3374,Resolved,03/01/2023 12:40:36,1,8,ACN
3374,Resolved,08/01/2023 06:59:16,1,8,ACN
3374,Resolved,14/12/2022 13:02:47,1,8,ACN
3374,Resolved,02/01/2023 13:31:47,1,8,ACN
3374,Resolved,27/02/2023 13:09:32,1,8,ACN
3374,Resolved,12/02/2023 08:56:12,1,8,ACN
3374,Closed,21/12/2022 13:01:55,1,8,ACN
3375,New,14/01/2023 06:17:32,3,3,DT
3375,In-progress,19/01/2023 00:08:04,3,3,DT
3375,In-progress,06/01/2023 05:30:26,3,3,ACN
3375,Resolved,14/02/2023 19:05:23,3,3,ACN
3376,New,27/01/2023 09:35:41,2,5,DT
3376,In-progress,22/12/2022 16:45:05,2,5,DT
3376,In-progress,30/12/2022 10:51:49,2,5,ACN
3376,Resolved,22/12/2022 17:41:58,2,5,ACN
3376,Resolved,17/02/2023 18:42:32,2,5,ACN
3376,Resolved,05/12/2022 05:04:09,2,5,ACN
3376,Resolved,29/01/2023 18:19:16,2,5,ACN
3376,Resolved,10/12/2022 03:20:58,2,5,ACN
3377,New,09/12/2022 17:23:09,1,8,DT
3377,In-progress,07/02/2023 03:16:58,1,8,DT
3377,In-progress,20/02/2023 21:45:51,1,8,ACN
3377,Resolved,10/02/2023 11:58:17,1,8,ACN
3377,Resolved,13/01/2023 11:17:43,1,8,ACN
3378,New,22/12/2022 07:38:45,3,3,DT
3378,In-progress,28/01/2023 07:07:04,3,3,DT
3378,In-progress,12/02/2023 09:58:16,3,3,ACN
3378,Resolved,20/01/2023 14:24:09,3,3,ACN
3378,Closed,03/01/2023 11:19:48,3,3,ACN
3379,New,31/01/2023 10:19:07,5,1,DT
3379,In-progress,25/12/2022 23:42:49,5,1,DT
3379,In-progress,27/12/2022 09:33:23,5,1,ACN
3379,Resolved,17/02/2023 23:29:46,5,1,ACN
3379,Resolved,31/12/2022 07:34:26,5,1,ACN
3379,Resolved,31/01/2023 16:18:43,5,1,ACN
3379,Resolved,26/12/2022 21:35:52,5,1,ACN
3379,Resolved,04/12/2022 07:35:31,5,1,ACN
3379,Resolved,03/02/2023 03:44:56,5,1,ACN
3379,Resolved,28/01/2023 19:13:23,5,1,ACN
3379,Resolved,03/12/2022 22:53:53,5,1,ACN
3379,Resolved,23/12/2022 22:26:49,5,1,ACN
3379,Resolved,27/01/2023 14:05:37,5,1,ACN
3379,Resolved,21/01/2023 18:13:45,5,1,ACN
3379,Resolved,09/02/2023 11:01:06,5,1,ACN
3379,Resolved,13/02/2023 20:15:18,5,1,ACN
3379,Resolved,18/02/2023 06:51:19,5,1,ACN
3379,Resolved,30/01/2023 00:49:37,5,1,ACN
3379,Resolved,01/02/2023 03:02:38,5,1,ACN
3379,Closed,04/01/2023 22:40:20,5,1,ACN
3380,New,07/12/2022 00:19:51,1,8,DT
3380,In-progress,10/02/2023 11:54:18,1,8,DT
3380,In-progress,24/02/2023 07:54:01,1,8,ACN
3380,Resolved,03/02/2023 09:27:27,1,8,ACN
3380,Resolved,01/01/2023 06:23:53,1,8,ACN
3380,Resolved,28/01/2023 11:25:41,1,8,ACN
3380,Resolved,22/12/2022 00:54:13,1,8,ACN
3380,Resolved,15/01/2023 03:07:02,1,8,ACN
3380,Resolved,06/02/2023 04:13:19,1,8,ACN
3380,Resolved,08/02/2023 23:58:45,1,8,ACN
3380,Resolved,16/02/2023 11:25:27,1,8,ACN
3380,Resolved,27/01/2023 11:01:01,1,8,ACN
3380,Resolved,14/01/2023 04:44:59,1,8,ACN
3380,Resolved,13/12/2022 06:00:16,1,8,ACN
3380,Resolved,14/02/2023 18:22:31,1,8,ACN
3380,Closed,23/01/2023 04:58:22,1,8,ACN
3381,New,22/12/2022 03:34:02,4,2,DT
3381,In-progress,22/01/2023 04:47:11,4,2,DT
3381,In-progress,18/01/2023 03:52:53,4,2,ACN
3381,Resolved,29/12/2022 21:20:16,4,2,ACN
3381,Resolved,23/12/2022 04:24:55,4,2,ACN
3381,Resolved,04/02/2023 05:43:59,4,2,ACN
3381,Resolved,16/02/2023 21:09:45,4,2,ACN
3381,Resolved,21/01/2023 08:41:08,4,2,ACN
3381,Resolved,06/01/2023 15:29:44,4,2,ACN
3381,Resolved,05/12/2022 07:17:17,4,2,ACN
3381,Resolved,22/12/2022 13:32:20,4,2,ACN
3381,Resolved,13/02/2023 20:58:13,4,2,ACN
3381,Resolved,28/12/2022 15:59:54,4,2,ACN
3381,Resolved,30/01/2023 01:21:35,4,2,ACN
3381,Resolved,03/01/2023 07:41:13,4,2,ACN
3381,Resolved,17/02/2023 14:32:53,4,2,ACN
3381,Resolved,14/02/2023 01:55:36,4,2,ACN
3381,Resolved,11/02/2023 11:43:27,4,2,ACN
3382,New,25/01/2023 16:18:09,2,5,DT
3382,In-progress,13/01/2023 03:23:05,2,5,DT
3382,In-progress,16/01/2023 15:48:50,2,5,ACN
3382,Resolved,19/02/2023 09:07:15,2,5,ACN
3382,Resolved,20/12/2022 07:11:11,2,5,ACN
3382,Resolved,06/12/2022 03:26:42,2,5,ACN
3382,Resolved,14/01/2023 05:41:08,2,5,ACN
3382,Resolved,24/01/2023 15:57:06,2,5,ACN
3382,Resolved,10/12/2022 03:10:08,2,5,ACN
3382,Resolved,04/12/2022 14:17:58,2,5,ACN
3382,Resolved,01/12/2022 11:59:07,2,5,ACN
3382,Resolved,08/12/2022 17:50:05,2,5,ACN
3382,Resolved,14/02/2023 00:09:52,2,5,ACN
3382,Resolved,30/12/2022 03:45:36,2,5,ACN
3382,Resolved,17/12/2022 22:21:21,2,5,ACN
3382,Resolved,26/02/2023 04:45:08,2,5,ACN
3383,New,13/02/2023 05:01:19,5,1,DT
3383,In-progress,16/01/2023 18:59:38,5,1,DT
3383,In-progress,02/12/2022 08:40:38,5,1,ACN
3383,Resolved,26/01/2023 09:55:26,5,1,ACN
3383,Resolved,05/02/2023 00:47:25,5,1,ACN
3383,Resolved,29/01/2023 00:18:13,5,1,ACN
3383,Closed,15/02/2023 16:54:48,5,1,ACN
3384,New,26/12/2022 00:46:01,5,1,DT
3384,In-progress,15/02/2023 10:08:13,5,1,DT
3384,In-progress,25/12/2022 02:31:17,5,1,ACN
3384,Resolved,12/02/2023 20:09:56,5,1,ACN
3384,Resolved,06/02/2023 17:23:38,5,1,ACN
3384,Resolved,11/12/2022 02:00:22,5,1,ACN
3384,Resolved,30/12/2022 14:09:21,5,1,ACN
3384,Resolved,13/12/2022 11:27:26,5,1,ACN
3384,Resolved,20/02/2023 06:18:27,5,1,ACN
3384,Closed,27/02/2023 21:58:45,5,1,ACN
3385,New,03/12/2022 03:42:41,1,8,DT
3385,In-progress,10/01/2023 23:53:33,1,8,DT
3385,In-progress,16/12/2022 04:17:53,1,8,ACN
3385,Resolved,18/02/2023 00:06:57,1,8,ACN
3385,Resolved,15/01/2023 13:09:37,1,8,ACN
3385,Resolved,01/02/2023 21:13:20,1,8,ACN
3386,New,09/12/2022 00:32:36,5,1,DT
3386,In-progress,17/01/2023 01:35:29,5,1,DT
3386,In-progress,22/12/2022 23:49:25,5,1,ACN
3386,Resolved,18/12/2022 03:47:30,5,1,ACN
3386,Resolved,10/12/2022 01:05:53,5,1,ACN
3386,Resolved,29/12/2022 02:58:23,5,1,ACN
3386,Resolved,16/12/2022 00:19:43,5,1,ACN
3386,Resolved,02/02/2023 20:01:26,5,1,ACN
3386,Resolved,21/12/2022 10:09:09,5,1,ACN
3386,Closed,27/01/2023 05:37:38,5,1,ACN
3387,New,17/01/2023 12:20:57,3,3,DT
3387,In-progress,03/12/2022 05:02:20,3,3,DT
3387,In-progress,31/01/2023 03:26:44,3,3,ACN
3387,Resolved,27/01/2023 06:56:15,3,3,ACN
3387,Resolved,07/12/2022 05:42:52,3,3,ACN
3387,Resolved,22/02/2023 05:38:39,3,3,ACN
3387,Resolved,18/12/2022 02:44:46,3,3,ACN
3387,Resolved,02/12/2022 08:35:38,3,3,ACN
3387,Resolved,13/02/2023 03:35:41,3,3,ACN
3387,Resolved,20/12/2022 23:30:57,3,3,ACN
3387,Resolved,28/01/2023 22:29:29,3,3,ACN
3387,Resolved,27/12/2022 15:22:17,3,3,ACN
3387,Resolved,05/01/2023 09:02:25,3,3,ACN
3387,Resolved,01/02/2023 06:49:32,3,3,ACN
3387,Resolved,28/12/2022 04:23:14,3,3,ACN
3387,Resolved,12/02/2023 04:37:21,3,3,ACN
3387,Resolved,09/02/2023 04:58:47,3,3,ACN
3387,Resolved,02/02/2023 04:12:42,3,3,ACN
3387,Resolved,27/12/2022 18:36:18,3,3,ACN
3387,Resolved,25/01/2023 13:39:42,3,3,ACN
3387,Resolved,08/02/2023 04:00:50,3,3,ACN
3388,New,14/12/2022 18:57:34,2,5,DT
3388,In-progress,14/02/2023 17:40:13,2,5,DT
3388,In-progress,12/12/2022 09:54:12,2,5,ACN
3388,Resolved,03/01/2023 13:04:01,2,5,ACN
3388,Resolved,31/12/2022 21:27:59,2,5,ACN
3388,Resolved,21/02/2023 15:22:48,2,5,ACN
3388,Resolved,22/01/2023 19:16:10,2,5,ACN
3388,Resolved,24/02/2023 18:32:30,2,5,ACN
3388,Resolved,11/12/2022 03:58:30,2,5,ACN
3388,Resolved,08/02/2023 23:43:59,2,5,ACN
3389,New,10/02/2023 18:43:25,2,5,DT
3389,In-progress,26/12/2022 20:13:40,2,5,DT
3389,In-progress,12/01/2023 14:12:31,2,5,ACN
3389,Resolved,18/01/2023 16:22:22,2,5,ACN
3389,Resolved,02/02/2023 08:41:13,2,5,ACN
3389,Resolved,11/01/2023 03:03:30,2,5,ACN
3389,Resolved,18/02/2023 14:37:11,2,5,ACN
3389,Resolved,22/12/2022 15:01:45,2,5,ACN
3389,Resolved,14/02/2023 09:20:11,2,5,ACN
3389,Resolved,27/12/2022 12:07:20,2,5,ACN
3389,Resolved,29/12/2022 15:57:58,2,5,ACN
3389,Resolved,14/12/2022 06:08:03,2,5,ACN
3389,Resolved,03/12/2022 15:00:36,2,5,ACN
3389,Resolved,26/12/2022 23:45:10,2,5,ACN
3389,Resolved,18/02/2023 18:43:58,2,5,ACN
3389,Resolved,13/02/2023 12:19:41,2,5,ACN
3389,Resolved,02/12/2022 21:34:40,2,5,ACN
3389,Resolved,13/12/2022 08:12:07,2,5,ACN
3389,Resolved,01/02/2023 17:03:04,2,5,ACN
3389,Resolved,02/12/2022 02:24:55,2,5,ACN
3389,Closed,14/01/2023 06:21:17,2,5,ACN
3390,New,11/01/2023 20:36:49,5,1,DT
3390,In-progress,26/12/2022 10:41:24,5,1,DT
3390,In-progress,23/02/2023 19:33:58,5,1,ACN
3390,Resolved,30/01/2023 08:07:55,5,1,ACN
3390,Resolved,08/02/2023 14:26:06,5,1,ACN
3390,Resolved,16/01/2023 13:11:47,5,1,ACN
3390,Resolved,25/02/2023 22:39:38,5,1,ACN
3390,Resolved,19/02/2023 20:14:33,5,1,ACN
3390,Resolved,15/01/2023 08:51:01,5,1,ACN
3390,Resolved,22/01/2023 01:53:57,5,1,ACN
3390,Resolved,01/02/2023 08:29:58,5,1,ACN
3390,Resolved,13/12/2022 20:29:04,5,1,ACN
3390,Resolved,02/12/2022 06:09:04,5,1,ACN
3390,Resolved,20/01/2023 13:51:52,5,1,ACN
3390,Resolved,11/12/2022 16:25:03,5,1,ACN
3391,New,16/01/2023 13:45:09,1,8,DT
3391,In-progress,05/02/2023 23:15:52,1,8,DT
3391,In-progress,25/01/2023 23:55:35,1,8,ACN
3391,Resolved,28/12/2022 20:46:42,1,8,ACN
3392,New,11/02/2023 23:36:57,1,8,DT
3392,In-progress,13/12/2022 19:56:53,1,8,DT
3392,In-progress,15/02/2023 14:23:22,1,8,ACN
3392,Resolved,18/01/2023 10:01:14,1,8,ACN
3392,Resolved,11/12/2022 20:02:12,1,8,ACN
3392,Resolved,25/12/2022 00:03:22,1,8,ACN
3392,Resolved,05/01/2023 01:07:18,1,8,ACN
3392,Resolved,07/02/2023 21:59:59,1,8,ACN
3392,Resolved,06/02/2023 03:49:20,1,8,ACN
3392,Resolved,14/12/2022 23:26:27,1,8,ACN
3392,Resolved,30/12/2022 08:12:47,1,8,ACN
3392,Resolved,16/12/2022 14:27:16,1,8,ACN
3392,Resolved,21/01/2023 16:16:38,1,8,ACN
3393,New,21/01/2023 16:18:16,5,1,DT
3393,In-progress,20/12/2022 03:41:44,5,1,DT
3393,In-progress,10/01/2023 04:01:48,5,1,ACN
3393,Resolved,17/02/2023 12:56:37,5,1,ACN
3393,Resolved,02/01/2023 20:39:56,5,1,ACN
3393,Resolved,04/01/2023 13:44:26,5,1,ACN
3393,Resolved,24/01/2023 17:30:12,5,1,ACN
3393,Resolved,16/01/2023 20:27:49,5,1,ACN
3393,Resolved,16/12/2022 02:55:27,5,1,ACN
3393,Resolved,30/01/2023 23:53:29,5,1,ACN
3393,Resolved,06/12/2022 02:50:12,5,1,ACN
3393,Resolved,26/02/2023 16:14:39,5,1,ACN
3393,Resolved,03/01/2023 17:14:58,5,1,ACN
3394,New,26/01/2023 09:41:37,4,2,DT
3394,In-progress,10/01/2023 16:37:47,4,2,DT
3394,In-progress,01/01/2023 21:02:42,4,2,ACN
3394,Resolved,08/01/2023 16:18:11,4,2,ACN
3394,Resolved,18/12/2022 04:37:00,4,2,ACN
3394,Resolved,17/02/2023 04:50:06,4,2,ACN
3394,Resolved,03/02/2023 03:12:46,4,2,ACN
3394,Resolved,04/12/2022 06:54:03,4,2,ACN
3394,Resolved,18/02/2023 08:49:21,4,2,ACN
3394,Resolved,19/12/2022 20:47:37,4,2,ACN
3394,Resolved,03/02/2023 16:37:10,4,2,ACN
3394,Resolved,19/12/2022 02:45:17,4,2,ACN
3394,Resolved,01/12/2022 10:16:37,4,2,ACN
3394,Closed,06/12/2022 17:44:52,4,2,ACN
3395,New,08/02/2023 18:16:00,5,1,DT
3395,In-progress,22/01/2023 08:01:03,5,1,DT
3395,In-progress,16/01/2023 20:17:26,5,1,ACN
3395,Resolved,17/02/2023 02:57:55,5,1,ACN
3395,Resolved,21/12/2022 00:32:18,5,1,ACN
3395,Resolved,08/01/2023 04:05:51,5,1,ACN
3395,Resolved,08/02/2023 20:39:48,5,1,ACN
3395,Resolved,06/01/2023 18:11:39,5,1,ACN
3395,Resolved,30/12/2022 10:23:27,5,1,ACN
3395,Resolved,19/02/2023 07:23:50,5,1,ACN
3395,Resolved,10/01/2023 03:15:22,5,1,ACN
3395,Resolved,10/02/2023 03:24:12,5,1,ACN
3395,Resolved,20/02/2023 21:16:21,5,1,ACN
3395,Resolved,04/01/2023 04:18:11,5,1,ACN
3395,Resolved,23/02/2023 12:16:57,5,1,ACN
3395,Resolved,20/02/2023 13:34:36,5,1,ACN
3395,Resolved,06/02/2023 16:40:33,5,1,ACN
3395,Resolved,31/12/2022 11:19:10,5,1,ACN
3395,Resolved,28/12/2022 03:56:22,5,1,ACN
3396,New,26/02/2023 17:32:28,4,2,DT
3396,In-progress,25/02/2023 17:06:47,4,2,DT
3396,In-progress,17/01/2023 08:26:41,4,2,ACN
3396,Resolved,27/12/2022 17:31:00,4,2,ACN
3397,New,26/01/2023 03:10:39,5,1,DT
3397,In-progress,28/12/2022 06:15:18,5,1,DT
3397,In-progress,03/01/2023 00:21:16,5,1,ACN
3397,Resolved,17/12/2022 20:17:12,5,1,ACN
3397,Resolved,27/01/2023 12:30:21,5,1,ACN
3397,Resolved,22/02/2023 10:43:42,5,1,ACN
3397,Resolved,03/01/2023 18:15:11,5,1,ACN
3397,Resolved,27/01/2023 08:39:13,5,1,ACN
3397,Resolved,13/02/2023 17:30:43,5,1,ACN
3397,Resolved,14/12/2022 18:28:35,5,1,ACN
3397,Resolved,19/02/2023 23:22:36,5,1,ACN
3397,Resolved,26/12/2022 20:51:50,5,1,ACN
3397,Resolved,11/12/2022 13:02:53,5,1,ACN
3397,Resolved,20/12/2022 12:53:23,5,1,ACN
3397,Resolved,26/12/2022 01:10:13,5,1,ACN
3397,Resolved,27/12/2022 10:11:36,5,1,ACN
3397,Resolved,24/01/2023 01:42:09,5,1,ACN
3397,Resolved,05/01/2023 12:02:33,5,1,ACN
3397,Closed,31/12/2022 01:20:09,5,1,ACN
3398,New,09/02/2023 10:58:54,5,1,DT
3398,In-progress,17/12/2022 20:20:02,5,1,DT
3398,In-progress,08/02/2023 03:47:23,5,1,ACN
3398,Resolved,24/01/2023 03:11:42,5,1,ACN
3398,Resolved,15/01/2023 00:21:17,5,1,ACN
3398,Resolved,18/02/2023 05:40:58,5,1,ACN
3398,Resolved,17/12/2022 05:40:56,5,1,ACN
3398,Resolved,23/12/2022 01:20:47,5,1,ACN
3398,Resolved,05/02/2023 12:43:33,5,1,ACN
3398,Resolved,23/02/2023 02:38:44,5,1,ACN
3398,Resolved,17/01/2023 10:51:10,5,1,ACN
3398,Resolved,27/02/2023 06:42:35,5,1,ACN
3398,Resolved,21/01/2023 18:41:22,5,1,ACN
3398,Resolved,18/01/2023 17:25:04,5,1,ACN
3398,Resolved,13/12/2022 10:44:55,5,1,ACN
3398,Resolved,08/02/2023 13:32:41,5,1,ACN
3398,Resolved,25/01/2023 02:37:13,5,1,ACN
3398,Resolved,22/02/2023 02:18:20,5,1,ACN
3398,Resolved,20/12/2022 06:04:37,5,1,ACN
3398,Resolved,12/12/2022 13:16:16,5,1,ACN
3399,New,09/01/2023 07:10:49,1,8,DT
3399,In-progress,11/02/2023 07:34:45,1,8,DT
3399,In-progress,21/02/2023 03:53:09,1,8,ACN
3399,Resolved,04/01/2023 10:20:32,1,8,ACN
3399,Resolved,19/02/2023 08:13:02,1,8,ACN
3399,Resolved,31/12/2022 08:57:50,1,8,ACN
3399,Resolved,24/01/2023 10:59:08,1,8,ACN
3399,Resolved,03/12/2022 00:13:37,1,8,ACN
3399,Resolved,13/01/2023 21:36:33,1,8,ACN
3399,Resolved,28/01/2023 19:05:24,1,8,ACN
3399,Resolved,23/02/2023 20:03:13,1,8,ACN
3399,Resolved,20/12/2022 20:19:28,1,8,ACN
3399,Resolved,21/12/2022 09:42:05,1,8,ACN
3399,Resolved,23/02/2023 09:11:43,1,8,ACN
3399,Closed,07/02/2023 00:53:06,1,8,ACN
3400,New,14/02/2023 22:28:26,4,2,DT
3400,In-progress,07/01/2023 01:18:58,4,2,DT
3400,In-progress,24/01/2023 05:51:18,4,2,ACN
3400,Resolved,22/02/2023 20:44:45,4,2,ACN
3400,Resolved,18/01/2023 08:14:00,4,2,ACN
3400,Resolved,29/01/2023 18:16:36,4,2,ACN
3400,Resolved,30/01/2023 13:00:45,4,2,ACN
3400,Resolved,01/12/2022 02:48:22,4,2,ACN
3400,Resolved,19/12/2022 16:27:11,4,2,ACN
3400,Resolved,19/12/2022 18:07:48,4,2,ACN
3400,Resolved,18/01/2023 05:07:12,4,2,ACN
3400,Closed,12/02/2023 23:25:41,4,2,ACN
3401,New,11/02/2023 00:27:06,1,8,DT
3401,In-progress,21/01/2023 22:47:35,1,8,DT
3401,In-progress,15/12/2022 02:45:13,1,8,ACN
3401,Resolved,08/12/2022 11:42:54,1,8,ACN
3401,Resolved,09/01/2023 14:19:59,1,8,ACN
3401,Resolved,11/02/2023 01:36:06,1,8,ACN
3401,Resolved,27/12/2022 17:38:18,1,8,ACN
3401,Resolved,29/12/2022 12:07:04,1,8,ACN
3401,Resolved,30/01/2023 22:57:37,1,8,ACN
3401,Resolved,15/01/2023 12:21:16,1,8,ACN
3401,Resolved,08/02/2023 18:05:15,1,8,ACN
3401,Resolved,11/12/2022 19:13:58,1,8,ACN
3401,Resolved,05/02/2023 02:48:28,1,8,ACN
3401,Resolved,11/01/2023 15:03:06,1,8,ACN
3401,Resolved,14/02/2023 00:49:30,1,8,ACN
3401,Resolved,24/02/2023 21:02:25,1,8,ACN
3401,Resolved,11/12/2022 09:20:46,1,8,ACN
3402,New,15/12/2022 08:02:54,5,1,DT
3402,In-progress,26/12/2022 07:09:24,5,1,DT
3402,In-progress,29/01/2023 09:46:03,5,1,ACN
3402,Resolved,23/02/2023 01:25:36,5,1,ACN
3402,Resolved,09/02/2023 01:13:35,5,1,ACN
3402,Resolved,09/12/2022 00:21:17,5,1,ACN
3402,Resolved,22/02/2023 05:26:16,5,1,ACN
3402,Resolved,09/12/2022 10:55:34,5,1,ACN
3402,Resolved,10/01/2023 05:36:59,5,1,ACN
3403,New,18/02/2023 20:01:17,3,3,DT
3403,In-progress,17/12/2022 11:50:08,3,3,DT
3403,In-progress,29/12/2022 04:12:13,3,3,ACN
3403,Resolved,13/01/2023 22:23:16,3,3,ACN
3403,Resolved,14/12/2022 06:17:56,3,3,ACN
3403,Resolved,19/12/2022 14:38:17,3,3,ACN
3403,Resolved,02/02/2023 02:00:09,3,3,ACN
3403,Resolved,31/12/2022 21:50:05,3,3,ACN
3403,Resolved,06/02/2023 10:46:30,3,3,ACN
3403,Resolved,11/12/2022 23:02:23,3,3,ACN
3403,Resolved,21/02/2023 03:37:37,3,3,ACN
3403,Resolved,01/02/2023 23:40:00,3,3,ACN
3403,Resolved,16/12/2022 19:12:37,3,3,ACN
3403,Resolved,11/01/2023 02:55:58,3,3,ACN
3403,Resolved,25/01/2023 02:28:13,3,3,ACN
3403,Resolved,28/12/2022 08:23:00,3,3,ACN
3403,Resolved,19/02/2023 17:43:32,3,3,ACN
3403,Resolved,09/02/2023 06:50:46,3,3,ACN
3403,Resolved,09/01/2023 11:13:30,3,3,ACN
3403,Resolved,16/12/2022 04:20:43,3,3,ACN
3403,Resolved,19/01/2023 15:24:19,3,3,ACN
3403,Resolved,30/12/2022 08:50:59,3,3,ACN
3403,Resolved,29/01/2023 06:54:34,3,3,ACN
3404,New,12/01/2023 23:55:35,1,8,DT
3404,In-progress,21/02/2023 01:50:17,1,8,DT
3404,In-progress,16/01/2023 14:54:40,1,8,ACN
3404,Resolved,15/01/2023 16:54:51,1,8,ACN
3404,Resolved,02/01/2023 04:53:15,1,8,ACN
3404,Resolved,28/01/2023 21:12:40,1,8,ACN
3404,Resolved,04/12/2022 09:34:56,1,8,ACN
3404,Resolved,08/12/2022 12:23:19,1,8,ACN
3404,Resolved,14/01/2023 15:53:13,1,8,ACN
3404,Resolved,22/12/2022 16:12:43,1,8,ACN
3404,Resolved,01/01/2023 00:48:37,1,8,ACN
3404,Resolved,19/01/2023 16:46:43,1,8,ACN
3404,Closed,06/02/2023 09:02:37,1,8,ACN
3405,New,08/02/2023 10:09:56,1,8,DT
3405,In-progress,31/12/2022 10:50:01,1,8,DT
3405,In-progress,29/01/2023 03:44:52,1,8,ACN
3405,Resolved,18/12/2022 11:59:56,1,8,ACN
3405,Resolved,07/02/2023 22:35:00,1,8,ACN
