Incident Number,Status,DateTime,Priority,Weight,Owner
3353,In-progress,26/12/2022 10:58:36,2,2,DT
2565,New,04/12/2022 20:27:29,5,2,DT
2565,In-progress,04/12/2022 22:27:29,5,2,DT
3335,New,19/02/2023 06:21:09,4,5,DT
3335,In-progress,19/02/2023 08:21:09,4,5,DT
3321,New,29/12/2022 06:46:02,4,4,DT
3321,In-progress,29/12/2022 11:46:02,4,4,DT
3099,New,16/01/2023 16:11:41,1,2,DT
3099,In-progress,16/01/2023 19:11:41,1,2,DT
2548,New,29/01/2023 11:52:31,3,5,DT
2548,In-progress,29/01/2023 16:52:31,3,5,DT
3167,New,21/01/2023 07:57:35,4,4,DT
3167,In-progress,21/01/2023 11:57:35,4,4,DT
3377,New,22/02/2023 20:52:11,5,4,DT
3377,In-progress,22/02/2023 23:52:11,5,4,DT
3307,New,16/12/2022 19:33:02,1,3,DT
3307,In-progress,16/12/2022 23:33:02,1,3,DT
3174,New,13/02/2023 22:19:39,5,1,DT
3174,In-progress,14/02/2023 02:19:39,5,1,DT
2631,New,18/01/2023 14:01:51,2,4,DT
2631,In-progress,18/01/2023 18:01:51,2,4,DT
2855,New,14/12/2022 19:45:36,4,2,DT
2855,In-progress,14/12/2022 22:45:36,4,2,DT
2627,New,27/01/2023 01:53:45,2,3,DT
2627,In-progress,27/01/2023 05:53:45,2,3,DT
3088,New,17/02/2023 05:35:19,2,3,DT
3088,In-progress,17/02/2023 07:35:19,2,3,DT
3462,New,28/12/2022 15:45:40,5,2,DT
3462,In-progress,28/12/2022 19:45:40,5,2,DT
2675,New,14/12/2022 10:36:13,4,3,DT
2675,In-progress,14/12/2022 15:36:13,4,3,DT
2531,New,31/01/2023 08:55:25,4,1,DT
2531,In-progress,31/01/2023 11:55:25,4,1,DT
3211,New,30/12/2022 16:45:06,2,1,DT
3211,In-progress,30/12/2022 20:45:06,2,1,DT
2671,New,09/01/2023 10:05:05,2,4,DT
2671,In-progress,09/01/2023 15:05:05,2,4,DT
2771,New,27/01/2023 22:54:45,4,3,DT
2771,In-progress,28/01/2023 03:54:45,4,3,DT
2990,New,19/02/2023 18:43:28,1,1,DT
2990,In-progress,19/02/2023 20:43:28,1,1,DT
2625,New,22/02/2023 19:12:37,5,3,DT
2625,In-progress,22/02/2023 23:12:37,5,3,DT
2804,New,22/01/2023 19:10:46,2,5,DT
2804,In-progress,22/01/2023 21:10:46,2,5,DT
2937,New,23/02/2023 18:15:11,1,5,DT
2937,In-progress,23/02/2023 20:15:11,1,5,DT
2754,New,19/02/2023 10:34:51,5,2,DT
2754,In-progress,19/02/2023 15:34:51,5,2,DT
2712,New,27/02/2023 16:30:08,4,5,DT
2712,In-progress,27/02/2023 19:30:08,4,5,DT
3128,New,22/12/2022 07:32:27,2,1,DT
3128,In-progress,22/12/2022 11:32:27,2,1,DT
3292,New,15/12/2022 08:41:09,5,2,DT
3292,In-progress,15/12/2022 13:41:09,5,2,DT
3177,New,19/12/2022 12:57:31,2,5,DT
3177,In-progress,19/12/2022 17:57:31,2,5,DT
3214,New,31/01/2023 01:19:31,2,5,DT
3214,In-progress,31/01/2023 03:19:31,2,5,DT
3430,New,15/02/2023 03:26:19,5,4,DT
3430,In-progress,15/02/2023 05:26:19,5,4,DT
3322,New,11/12/2022 09:20:33,1,3,DT
3322,In-progress,11/12/2022 12:20:33,1,3,DT
2959,New,30/12/2022 20:26:32,1,1,DT
2959,In-progress,30/12/2022 23:26:32,1,1,DT
2630,New,16/12/2022 03:19:54,1,5,DT
2630,In-progress,16/12/2022 08:19:54,1,5,DT
3135,New,02/02/2023 17:35:28,1,4,DT
3135,In-progress,02/02/2023 20:35:28,1,4,DT
2712,New,17/01/2023 14:37:17,1,1,DT
2712,In-progress,17/01/2023 19:37:17,1,1,DT
3259,New,04/01/2023 22:00:38,1,3,DT
3259,In-progress,05/01/2023 00:00:38,1,3,DT
3278,New,01/02/2023 01:25:06,1,3,DT
3278,In-progress,01/02/2023 03:25:06,1,3,DT
2801,New,24/12/2022 01:59:26,1,4,DT
2801,In-progress,24/12/2022 03:59:26,1,4,DT
2995,New,14/12/2022 11:32:12,4,2,DT
2995,In-progress,14/12/2022 16:32:12,4,2,DT
3423,New,20/12/2022 07:47:08,3,3,DT
3423,In-progress,20/12/2022 11:47:08,3,3,DT
2626,New,04/12/2022 11:21:55,4,2,DT
2626,In-progress,04/12/2022 16:21:55,4,2,DT
3456,New,09/01/2023 17:22:16,1,5,DT
3456,In-progress,09/01/2023 20:22:16,1,5,DT
2835,New,02/12/2022 17:34:16,1,2,DT
2835,In-progress,02/12/2022 22:34:16,1,2,DT
2892,New,17/01/2023 13:54:39,1,2,DT
2892,In-progress,17/01/2023 16:54:39,1,2,DT
2649,New,20/12/2022 11:17:34,1,3,DT
2649,In-progress,20/12/2022 14:17:34,1,3,DT
3153,New,11/02/2023 08:24:24,3,5,DT
3153,In-progress,11/02/2023 13:24:24,3,5,DT
3017,New,17/02/2023 02:56:07,5,3,DT
3017,In-progress,17/02/2023 06:56:07,5,3,DT
3224,New,08/12/2022 20:15:48,2,3,DT
3224,In-progress,08/12/2022 22:15:48,2,3,DT
3303,New,04/12/2022 13:11:23,3,1,DT
3303,In-progress,04/12/2022 15:11:23,3,1,DT
2510,New,23/02/2023 02:49:20,2,3,DT
2510,In-progress,23/02/2023 04:49:20,2,3,DT
3445,New,08/02/2023 14:00:58,3,4,DT
3445,In-progress,08/02/2023 16:00:58,3,4,DT
2587,New,10/12/2022 03:34:35,5,2,DT
2587,In-progress,10/12/2022 06:34:35,5,2,DT
2536,New,13/12/2022 18:00:37,4,2,DT
2536,In-progress,13/12/2022 21:00:37,4,2,DT
2575,New,14/02/2023 14:04:16,5,5,DT
2575,In-progress,14/02/2023 16:04:16,5,5,DT
3073,New,18/01/2023 18:33:37,4,2,DT
3073,In-progress,18/01/2023 23:33:37,4,2,DT
2782,New,14/02/2023 11:49:56,5,1,DT
2782,In-progress,14/02/2023 13:49:56,5,1,DT
3256,New,22/02/2023 23:23:48,2,1,DT
3256,In-progress,23/02/2023 04:23:48,2,1,DT
3416,New,04/12/2022 23:22:33,5,3,DT
3416,In-progress,05/12/2022 04:22:33,5,3,DT
3140,New,07/01/2023 18:27:27,5,5,DT
3140,In-progress,07/01/2023 20:27:27,5,5,DT
2949,New,02/02/2023 03:49:52,4,5,DT
2949,In-progress,02/02/2023 05:49:52,4,5,DT
2636,New,08/01/2023 06:18:27,4,1,DT
2636,In-progress,08/01/2023 11:18:27,4,1,DT
2691,New,02/01/2023 02:03:52,2,4,DT
2691,In-progress,02/01/2023 07:03:52,2,4,DT
2634,New,01/01/2023 08:24:37,5,1,DT
2991,New,16/12/2022 12:33:18,5,1,DT
2991,In-progress,16/12/2022 15:33:18,5,1,DT
3297,New,25/02/2023 01:19:22,1,3,DT
3297,In-progress,25/02/2023 03:19:22,1,3,DT
3259,New,26/01/2023 00:02:07,1,5,DT
3014,New,07/12/2022 17:30:05,3,5,DT
3014,In-progress,07/12/2022 22:30:05,3,5,DT
2603,New,08/02/2023 03:14:43,5,4,DT
2603,In-progress,08/02/2023 06:14:43,5,4,DT
2961,New,26/02/2023 20:11:15,2,3,DT
2961,In-progress,26/02/2023 23:11:15,2,3,DT
3494,New,15/02/2023 09:20:29,4,4,DT
3494,In-progress,15/02/2023 14:20:29,4,4,DT
2896,New,02/02/2023 12:39:25,1,1,DT
2896,In-progress,02/02/2023 16:39:25,1,1,DT
3100,New,03/01/2023 21:30:16,5,1,DT
3100,In-progress,04/01/2023 00:30:16,5,1,DT
3013,New,30/01/2023 19:22:42,4,5,DT
3013,In-progress,30/01/2023 22:22:42,4,5,DT
2988,New,13/12/2022 16:50:35,2,4,DT
2988,In-progress,13/12/2022 19:50:35,2,4,DT
3395,New,06/02/2023 23:36:56,3,3,DT
3395,In-progress,07/02/2023 03:36:56,3,3,DT
2783,New,19/12/2022 09:36:41,1,1,DT
2783,In-progress,19/12/2022 14:36:41,1,1,DT
3027,New,13/12/2022 10:37:43,5,4,DT
3027,In-progress,13/12/2022 14:37:43,5,4,DT
2711,New,10/12/2022 20:09:01,1,5,DT
2711,In-progress,11/12/2022 00:09:01,1,5,DT
3420,New,16/02/2023 08:01:12,4,3,DT
3420,In-progress,16/02/2023 11:01:12,4,3,DT
3273,New,03/01/2023 14:49:50,5,1,DT
3273,In-progress,03/01/2023 17:49:50,5,1,DT
2981,New,08/12/2022 16:40:20,1,4,DT
2981,In-progress,08/12/2022 18:40:20,1,4,DT
3335,New,26/02/2023 09:16:48,3,5,DT
3335,In-progress,26/02/2023 14:16:48,3,5,DT
2618,New,27/01/2023 14:45:51,1,4,DT
2618,In-progress,27/01/2023 16:45:51,1,4,DT
3309,New,24/01/2023 14:14:34,1,2,DT
3309,In-progress,24/01/2023 19:14:34,1,2,DT
3175,New,12/01/2023 11:00:37,3,5,DT
3175,In-progress,12/01/2023 14:00:37,3,5,DT
2793,New,18/12/2022 14:50:27,1,5,DT
2793,In-progress,18/12/2022 19:50:27,1,5,DT
2700,New,23/01/2023 02:03:40,2,5,DT
2700,In-progress,23/01/2023 05:03:40,2,5,DT
2806,New,23/12/2022 15:12:57,4,1,DT
2806,In-progress,23/12/2022 17:12:57,4,1,DT
3339,New,30/12/2022 07:54:25,5,2,DT
3339,In-progress,30/12/2022 11:54:25,5,2,DT
2805,New,26/01/2023 16:44:15,2,2,DT
2805,In-progress,26/01/2023 20:44:15,2,2,DT
2580,New,30/12/2022 15:02:58,1,4,DT
2580,In-progress,30/12/2022 18:02:58,1,4,DT
2832,New,01/02/2023 21:38:41,5,2,DT
2832,In-progress,02/02/2023 01:38:41,5,2,DT
2755,New,15/12/2022 21:55:28,4,4,DT
2755,In-progress,15/12/2022 23:55:28,4,4,DT
2990,New,11/01/2023 21:32:30,5,3,DT
2990,In-progress,12/01/2023 01:32:30,5,3,DT
3240,New,09/01/2023 12:25:41,5,2,DT
3240,In-progress,09/01/2023 16:25:41,5,2,DT
2697,New,04/12/2022 08:19:33,3,2,DT
2697,In-progress,04/12/2022 11:19:33,3,2,DT
3197,New,16/12/2022 04:39:07,5,2,DT
3197,In-progress,16/12/2022 07:39:07,5,2,DT
3094,New,27/02/2023 04:56:48,1,4,DT
3094,In-progress,27/02/2023 06:56:48,1,4,DT
2602,New,04/01/2023 16:28:56,3,5,DT
2602,In-progress,04/01/2023 21:28:56,3,5,DT
3200,New,30/12/2022 06:27:43,4,2,DT
3200,In-progress,30/12/2022 09:27:43,4,2,DT
3169,New,31/12/2022 04:36:01,3,4,DT
3169,In-progress,31/12/2022 07:36:01,3,4,DT
2532,New,13/01/2023 12:02:32,1,4,DT
2532,In-progress,13/01/2023 14:02:32,1,4,DT
3288,New,18/02/2023 20:26:15,1,2,DT
3288,In-progress,19/02/2023 01:26:15,1,2,DT
3273,New,26/12/2022 01:01:47,2,3,DT
3273,In-progress,26/12/2022 04:01:47,2,3,DT
3131,New,26/12/2022 02:35:28,3,5,DT
3131,In-progress,26/12/2022 06:35:28,3,5,DT
2524,New,16/12/2022 16:32:17,3,5,DT
2524,In-progress,16/12/2022 19:32:17,3,5,DT
3134,New,02/12/2022 21:02:44,1,3,DT
3134,In-progress,03/12/2022 01:02:44,1,3,DT
2808,New,26/12/2022 08:08:26,1,2,DT
2808,In-progress,26/12/2022 11:08:26,1,2,DT
3404,New,05/12/2022 23:05:58,5,3,DT
3404,In-progress,06/12/2022 01:05:58,5,3,DT
2943,New,15/01/2023 18:53:27,5,5,DT
3004,New,10/12/2022 09:28:44,2,5,DT
3004,In-progress,10/12/2022 12:28:44,2,5,DT
3077,New,28/01/2023 12:33:26,3,5,DT
3077,In-progress,28/01/2023 15:33:26,3,5,DT
3115,New,16/01/2023 00:13:52,2,2,DT
3115,In-progress,16/01/2023 05:13:52,2,2,DT
3095,New,27/02/2023 08:21:48,1,3,DT
3095,In-progress,27/02/2023 13:21:48,1,3,DT
3461,New,25/12/2022 16:19:10,1,4,DT
3461,In-progress,25/12/2022 21:19:10,1,4,DT
2676,New,03/02/2023 20:27:51,4,3,DT
2676,In-progress,04/02/2023 00:27:51,4,3,DT
2930,New,19/12/2022 07:03:23,1,4,DT
2930,In-progress,19/12/2022 10:03:23,1,4,DT
3313,New,17/12/2022 00:42:13,1,5,DT
3313,In-progress,17/12/2022 02:42:13,1,5,DT
3476,New,11/01/2023 16:22:05,2,4,DT
3476,In-progress,11/01/2023 21:22:05,2,4,DT
2721,New,17/12/2022 02:48:29,1,4,DT
2721,In-progress,17/12/2022 07:48:29,1,4,DT
2852,New,18/01/2023 19:20:58,2,2,DT
2852,In-progress,18/01/2023 21:20:58,2,2,DT
3151,New,01/02/2023 13:14:03,2,5,DT
3151,In-progress,01/02/2023 15:14:03,2,5,DT
2804,New,08/12/2022 02:39:52,1,5,DT
3205,New,18/01/2023 23:03:27,1,1,DT
3205,In-progress,19/01/2023 01:03:27,1,1,DT
3175,New,06/12/2022 23:02:26,1,5,DT
3175,In-progress,07/12/2022 04:02:26,1,5,DT
3242,New,16/01/2023 03:01:38,2,3,DT
3242,In-progress,16/01/2023 05:01:38,2,3,DT
3297,New,10/01/2023 03:40:34,5,2,DT
3297,In-progress,10/01/2023 05:40:34,5,2,DT
2766,New,03/12/2022 13:01:24,5,1,DT
2766,In-progress,03/12/2022 15:01:24,5,1,DT
2596,New,28/01/2023 14:26:32,5,1,DT
2656,New,31/12/2022 02:10:59,3,4,DT
2656,In-progress,31/12/2022 07:10:59,3,4,DT
3139,New,20/02/2023 05:59:12,2,4,DT
3139,In-progress,20/02/2023 10:59:12,2,4,DT
3464,New,02/12/2022 18:24:30,3,2,DT
3464,In-progress,02/12/2022 22:24:30,3,2,DT
3271,New,21/01/2023 09:36:29,3,2,DT
3271,In-progress,21/01/2023 12:36:29,3,2,DT
2748,New,08/02/2023 22:02:05,4,2,DT
2748,In-progress,09/02/2023 02:02:05,4,2,DT
2690,New,11/02/2023 00:32:42,1,4,DT
2690,In-progress,11/02/2023 02:32:42,1,4,DT
2624,New,19/12/2022 12:33:37,3,1,DT
2624,In-progress,19/12/2022 14:33:37,3,1,DT
2601,New,29/12/2022 15:24:28,2,3,DT
2601,In-progress,29/12/2022 18:24:28,2,3,DT
2875,New,04/01/2023 09:50:30,5,4,DT
2875,In-progress,04/01/2023 14:50:30,5,4,DT
2918,New,18/01/2023 22:53:17,4,2,DT
2918,In-progress,19/01/2023 01:53:17,4,2,DT
2997,New,14/12/2022 14:54:30,2,5,DT
2997,In-progress,14/12/2022 18:54:30,2,5,DT
2788,New,19/12/2022 09:11:32,5,2,DT
2788,In-progress,19/12/2022 11:11:32,5,2,DT
2864,New,29/01/2023 18:46:24,4,2,DT
2864,In-progress,29/01/2023 22:46:24,4,2,DT
2633,New,12/01/2023 09:15:57,5,5,DT
2633,In-progress,12/01/2023 14:15:57,5,5,DT
2622,New,11/12/2022 00:11:30,2,3,DT
2622,In-progress,11/12/2022 03:11:30,2,3,DT
2777,New,16/12/2022 15:30:55,2,2,DT
2777,In-progress,16/12/2022 17:30:55,2,2,DT
3203,New,30/01/2023 16:40:12,3,1,DT
3203,In-progress,30/01/2023 21:40:12,3,1,DT
3143,New,24/12/2022 23:05:42,1,4,DT
3143,In-progress,25/12/2022 02:05:42,1,4,DT
2904,New,17/02/2023 21:55:27,1,1,DT
2904,In-progress,17/02/2023 23:55:27,1,1,DT
3088,New,17/12/2022 07:15:55,1,1,DT
3088,In-progress,17/12/2022 12:15:55,1,1,DT
3113,New,12/02/2023 01:26:14,2,1,DT
3113,In-progress,12/02/2023 04:26:14,2,1,DT
2732,New,04/02/2023 14:25:46,4,2,DT
2732,In-progress,04/02/2023 17:25:46,4,2,DT
2785,New,08/12/2022 03:37:15,5,3,DT
2785,In-progress,08/12/2022 07:37:15,5,3,DT
3065,New,20/12/2022 09:37:38,1,3,DT
3065,In-progress,20/12/2022 13:37:38,1,3,DT
3158,New,08/01/2023 03:46:03,1,5,DT
3158,In-progress,08/01/2023 05:46:03,1,5,DT
3488,New,02/12/2022 03:25:57,4,4,DT
2654,New,26/02/2023 11:35:03,4,4,DT
2654,In-progress,26/02/2023 16:35:03,4,4,DT
3483,New,07/02/2023 20:55:38,2,3,DT
3483,In-progress,07/02/2023 22:55:38,2,3,DT
3389,New,02/01/2023 01:52:43,2,4,DT
3389,In-progress,02/01/2023 03:52:43,2,4,DT
2671,New,10/12/2022 01:04:25,3,4,DT
2671,In-progress,10/12/2022 04:04:25,3,4,DT
3146,New,12/01/2023 14:51:45,2,1,DT
2725,New,25/12/2022 15:58:15,1,5,DT
2725,In-progress,25/12/2022 20:58:15,1,5,DT
3046,New,20/12/2022 17:12:37,5,3,DT
3046,In-progress,20/12/2022 22:12:37,5,3,DT
2952,New,03/12/2022 13:12:54,3,3,DT
2952,In-progress,03/12/2022 18:12:54,3,3,DT
2516,New,04/02/2023 17:39:05,2,1,DT
2516,In-progress,04/02/2023 20:39:05,2,1,DT
2541,New,08/12/2022 07:47:10,1,4,DT
2541,In-progress,08/12/2022 10:47:10,1,4,DT
3310,New,16/02/2023 12:52:03,1,3,DT
3310,In-progress,16/02/2023 16:52:03,1,3,DT
2516,New,04/12/2022 21:27:00,1,4,DT
2516,In-progress,05/12/2022 00:27:00,1,4,DT
2596,New,04/01/2023 14:30:49,4,5,DT
2596,In-progress,04/01/2023 16:30:49,4,5,DT
2623,New,31/01/2023 07:09:42,2,1,DT
2623,In-progress,31/01/2023 11:09:42,2,1,DT
3145,New,04/01/2023 00:11:09,5,5,DT
3145,In-progress,04/01/2023 03:11:09,5,5,DT
2787,New,15/01/2023 13:11:53,2,2,DT
2787,In-progress,15/01/2023 16:11:53,2,2,DT
3387,New,14/12/2022 04:41:59,5,3,DT
3387,In-progress,14/12/2022 07:41:59,5,3,DT
2584,New,26/01/2023 07:20:56,3,5,DT
2584,In-progress,26/01/2023 09:20:56,3,5,DT
3431,New,05/12/2022 04:22:45,1,2,DT
3431,In-progress,05/12/2022 06:22:45,1,2,DT
3455,New,18/02/2023 01:42:33,3,5,DT
3455,In-progress,18/02/2023 06:42:33,3,5,DT
3291,New,18/12/2022 02:17:32,3,5,DT
3291,In-progress,18/12/2022 06:17:32,3,5,DT
2574,New,09/02/2023 03:57:04,5,5,DT
2574,In-progress,09/02/2023 05:57:04,5,5,DT
3453,New,20/12/2022 02:54:32,1,5,DT
3453,In-progress,20/12/2022 06:54:32,1,5,DT
3477,New,11/12/2022 05:04:12,3,1,DT
3477,In-progress,11/12/2022 09:04:12,3,1,DT
3109,New,24/12/2022 00:25:41,5,1,DT
3109,In-progress,24/12/2022 05:25:41,5,1,DT
2833,New,14/12/2022 11:03:33,3,4,DT
2833,In-progress,14/12/2022 15:03:33,3,4,DT
3068,New,27/02/2023 15:10:18,1,1,DT
3068,In-progress,27/02/2023 20:10:18,1,1,DT
3077,New,16/02/2023 18:23:52,2,2,DT
3077,In-progress,16/02/2023 22:23:52,2,2,DT
3143,In-progress,26/02/2023 08:11:35,3,2,ACN
3496,In-progress,13/01/2023 13:08:05,5,3,ACN
3132,In-progress,16/01/2023 16:03:05,3,3,ACN
3422,In-progress,12/01/2023 00:10:23,2,4,ACN
2686,In-progress,17/02/2023 01:19:26,1,3,ACN
3241,In-progress,17/01/2023 09:56:42,2,2,ACN
2974,In-progress,11/12/2022 21:21:31,4,1,ACN
2826,In-progress,21/01/2023 07:37:18,5,1,ACN
3182,In-progress,05/12/2022 22:24:27,3,1,ACN
2871,In-progress,06/02/2023 22:40:25,5,4,ACN
2795,In-progress,08/12/2022 14:41:58,3,3,ACN
2545,In-progress,13/01/2023 11:07:10,4,3,ACN
2681,In-progress,15/02/2023 15:42:41,1,3,ACN
2857,In-progress,15/01/2023 15:00:41,3,2,ACN
2510,In-progress,24/01/2023 08:52:20,4,1,ACN
2846,In-progress,03/01/2023 07:21:21,3,4,ACN
2814,In-progress,13/02/2023 19:25:25,3,3,ACN
2639,In-progress,30/12/2022 21:00:55,1,1,ACN
2882,In-progress,21/12/2022 19:05:21,2,4,ACN
2717,In-progress,07/01/2023 01:30:17,5,4,ACN
3446,In-progress,10/12/2022 20:43:12,3,1,ACN
3176,In-progress,04/12/2022 19:14:42,1,5,ACN
3136,In-progress,19/02/2023 07:25:53,4,2,ACN
2856,In-progress,06/01/2023 06:35:58,4,3,ACN
3414,In-progress,11/12/2022 16:55:42,4,5,ACN
2603,In-progress,02/02/2023 11:11:31,4,3,ACN
3077,In-progress,25/12/2022 03:21:29,2,1,ACN
2973,In-progress,20/12/2022 07:28:36,5,5,ACN
3252,In-progress,27/02/2023 10:31:05,4,1,ACN
3030,In-progress,28/12/2022 04:00:51,5,3,ACN
3035,In-progress,10/12/2022 05:08:34,4,4,ACN
3300,In-progress,06/12/2022 18:46:44,4,3,ACN
2829,In-progress,23/01/2023 19:07:13,1,5,ACN
2961,In-progress,06/02/2023 10:53:05,3,5,ACN
2880,In-progress,31/12/2022 02:55:04,4,4,ACN
2889,In-progress,05/02/2023 17:02:44,5,4,ACN
2598,In-progress,24/01/2023 08:44:55,4,2,ACN
2677,In-progress,27/01/2023 16:52:36,3,3,ACN
3020,In-progress,19/12/2022 11:11:53,3,3,ACN
3343,In-progress,25/02/2023 17:31:54,4,1,ACN
3080,In-progress,13/01/2023 08:29:40,4,2,ACN
2913,In-progress,01/02/2023 06:53:07,4,2,ACN
3348,In-progress,02/12/2022 12:10:00,1,5,ACN
2529,In-progress,23/01/2023 02:56:11,2,1,ACN
2541,In-progress,22/01/2023 05:19:47,5,1,ACN
2871,In-progress,11/12/2022 16:47:44,5,5,ACN
3130,In-progress,16/01/2023 08:55:33,1,1,ACN
3274,In-progress,25/12/2022 02:59:08,1,2,ACN
3298,In-progress,04/12/2022 01:24:14,5,5,ACN
3255,In-progress,04/12/2022 07:25:58,5,1,ACN
3077,In-progress,25/01/2023 23:16:59,5,5,ACN
2549,In-progress,14/12/2022 03:31:21,3,5,ACN
2685,In-progress,09/12/2022 20:02:56,5,5,ACN
2954,In-progress,11/12/2022 20:49:27,1,3,ACN
2725,In-progress,31/12/2022 09:25:26,1,3,ACN
2936,In-progress,08/02/2023 13:51:51,2,4,ACN
3383,In-progress,19/01/2023 16:37:32,5,4,ACN
2760,In-progress,24/01/2023 23:48:07,4,5,ACN
2691,In-progress,26/12/2022 00:28:14,2,1,ACN
2890,In-progress,28/12/2022 02:18:54,1,5,ACN
3248,In-progress,27/02/2023 01:21:12,3,1,ACN
3470,In-progress,19/01/2023 00:35:28,2,4,ACN
3378,In-progress,27/12/2022 21:18:46,4,4,ACN
3429,In-progress,28/01/2023 19:52:37,4,4,ACN
3279,In-progress,28/12/2022 03:09:15,3,3,ACN
3430,In-progress,31/12/2022 11:56:28,1,5,ACN
3387,In-progress,09/02/2023 14:13:13,2,5,ACN
3181,In-progress,02/12/2022 00:43:10,4,1,ACN
3106,In-progress,22/01/2023 03:21:56,3,5,ACN
2632,In-progress,10/12/2022 09:17:22,3,4,ACN
3009,In-progress,01/02/2023 06:47:13,4,2,ACN
2636,In-progress,18/01/2023 21:25:26,2,2,ACN
2578,In-progress,05/01/2023 15:59:48,1,2,ACN
3248,In-progress,13/12/2022 12:07:32,1,3,ACN
2542,In-progress,16/01/2023 12:15:10,4,4,ACN
2843,In-progress,19/12/2022 14:26:35,3,4,ACN
3353,In-progress,17/12/2022 22:03:19,2,5,ACN
3088,In-progress,17/02/2023 00:37:04,3,2,ACN
2977,In-progress,19/02/2023 04:30:05,3,5,ACN
3472,In-progress,22/12/2022 07:04:48,1,3,ACN
2675,In-progress,18/02/2023 12:52:17,2,1,ACN
3228,In-progress,03/12/2022 16:32:02,4,3,ACN
3289,In-progress,17/01/2023 06:03:47,4,3,ACN
2544,In-progress,23/01/2023 13:24:59,1,1,ACN
3266,In-progress,24/01/2023 13:59:18,5,1,ACN
3394,In-progress,12/01/2023 07:31:24,2,3,ACN
3064,In-progress,15/12/2022 05:25:51,1,4,ACN
3016,In-progress,03/01/2023 01:16:11,5,1,ACN
3331,In-progress,17/12/2022 14:36:25,3,3,ACN
2579,In-progress,08/02/2023 04:06:40,3,5,ACN
2776,In-progress,19/02/2023 20:24:20,4,2,ACN
2595,In-progress,03/02/2023 04:50:45,4,3,ACN
2711,In-progress,06/02/2023 05:43:19,2,3,ACN
2765,In-progress,18/12/2022 08:18:05,1,5,ACN
2998,In-progress,15/12/2022 00:26:20,5,5,ACN
2540,In-progress,02/01/2023 19:11:20,4,5,ACN
3172,In-progress,02/02/2023 18:40:16,3,2,ACN
2840,In-progress,24/01/2023 07:22:13,3,4,ACN
2921,In-progress,09/02/2023 10:14:36,5,4,ACN
3189,In-progress,31/01/2023 14:20:54,2,3,ACN
3155,In-progress,05/02/2023 17:35:19,1,3,ACN
2975,In-progress,06/01/2023 20:19:33,1,1,ACN
3207,In-progress,03/01/2023 00:12:14,1,4,ACN
3111,In-progress,15/12/2022 12:03:36,1,3,ACN
3466,In-progress,11/12/2022 21:03:35,5,1,ACN
3318,In-progress,13/12/2022 10:20:13,3,1,ACN
3325,In-progress,04/02/2023 06:59:22,2,5,ACN
3128,In-progress,09/02/2023 06:57:00,4,3,ACN
3301,In-progress,02/12/2022 20:26:25,5,1,ACN
3003,In-progress,28/01/2023 09:41:59,4,5,ACN
3388,In-progress,19/01/2023 18:49:25,3,2,ACN
2955,In-progress,07/02/2023 21:57:35,3,2,ACN
2869,In-progress,07/02/2023 14:37:56,2,2,ACN
2559,In-progress,19/01/2023 08:57:20,4,1,ACN
3162,In-progress,30/12/2022 00:19:15,2,3,ACN
2946,In-progress,03/02/2023 16:53:40,1,2,ACN
2758,In-progress,07/12/2022 12:35:56,3,2,ACN
3419,In-progress,12/01/2023 22:53:53,1,2,ACN
2856,In-progress,06/01/2023 01:05:47,3,3,ACN
2967,In-progress,07/02/2023 10:05:15,1,5,ACN
2789,In-progress,18/02/2023 14:48:39,5,3,ACN
2616,In-progress,12/02/2023 16:07:59,3,4,ACN
2854,In-progress,21/12/2022 17:11:07,2,1,ACN
2872,In-progress,02/12/2022 11:38:01,3,5,ACN
2699,In-progress,02/01/2023 14:59:13,4,5,ACN
3333,In-progress,14/12/2022 11:08:57,5,2,ACN
3307,In-progress,30/01/2023 21:25:58,5,5,ACN
3307,In-progress,31/01/2023 16:07:49,1,3,ACN
3364,In-progress,24/12/2022 15:05:20,1,5,ACN
2713,In-progress,26/02/2023 18:37:41,1,4,ACN
2646,In-progress,24/12/2022 14:35:17,2,5,ACN
3484,In-progress,21/12/2022 22:37:49,4,4,ACN
3286,In-progress,11/12/2022 10:05:04,1,1,ACN
2753,In-progress,01/12/2022 11:14:02,2,3,ACN
2976,In-progress,04/01/2023 04:08:42,4,5,ACN
2673,In-progress,16/12/2022 02:18:15,5,3,ACN
3161,In-progress,13/01/2023 01:18:29,1,1,ACN
2861,In-progress,31/01/2023 22:19:55,1,4,ACN
2986,In-progress,05/01/2023 10:08:52,4,3,ACN
2994,In-progress,25/12/2022 11:25:27,3,5,ACN
2773,In-progress,19/01/2023 08:14:24,2,3,ACN
3364,In-progress,15/01/2023 03:32:45,5,4,ACN
2771,In-progress,08/12/2022 18:56:16,3,2,ACN
2552,In-progress,07/02/2023 10:41:37,1,1,ACN
2519,In-progress,09/12/2022 16:48:11,3,3,ACN
3149,In-progress,08/12/2022 22:05:22,3,5,ACN
2553,In-progress,13/02/2023 09:35:59,1,1,ACN
3444,In-progress,21/01/2023 22:48:34,3,1,ACN
2897,In-progress,01/02/2023 12:44:52,4,1,ACN
2812,In-progress,18/01/2023 12:45:48,5,4,ACN
3115,In-progress,21/02/2023 16:17:09,1,5,ACN
3052,In-progress,15/12/2022 01:06:30,5,2,ACN
2950,In-progress,17/12/2022 18:09:17,5,2,ACN
