Incident Number,Status,DateTime,Priority,Weight,Owner
3129,New,07/02/2023 06:25:27,3,5,DT
3052,New,09/02/2023 13:46:52,1,1,DT
3081,New,24/01/2023 01:51:58,3,2,DT
3021,In-progress,04/02/2023 09:38:18,4,3,DT
3120,In-progress,17/02/2023 07:16:30,3,5,ACN
2809,In-progress,21/01/2023 02:49:35,5,5,ACN
2718,In-progress,07/12/2022 04:56:59,3,3,DT
2972,In-progress,08/02/2023 20:47:55,3,2,DT
3357,In-progress,14/02/2023 08:05:16,4,5,ACN
3100,In-progress,13/12/2022 21:44:14,5,4,ACN
3243,New,08/12/2022 10:08:56,4,5,DT
3454,New,18/12/2022 07:26:28,2,4,DT
2508,In-progress,31/12/2022 16:19:45,5,2,DT
2874,In-progress,12/01/2023 16:57:43,4,2,DT
2563,In-progress,20/01/2023 05:06:57,2,5,DT
3201,In-progress,12/12/2022 09:57:23,2,2,DT
3071,New,12/01/2023 15:32:54,4,1,DT
3076,New,22/12/2022 22:13:19,4,5,DT
3374,New,17/12/2022 17:30:33,3,3,DT
3314,New,19/02/2023 19:39:51,3,3,DT
3416,New,25/12/2022 13:47:58,3,3,DT
3203,In-progress,15/12/2022 19:08:23,1,4,DT
3401,New,07/12/2022 21:12:48,1,3,DT
3452,New,02/01/2023 06:42:18,5,4,DT
3357,In-progress,30/12/2022 05:41:32,5,2,ACN
2960,New,02/12/2022 15:10:17,4,3,DT
3224,New,06/02/2023 10:29:16,4,5,DT
2999,In-progress,01/02/2023 10:19:13,5,5,ACN
2809,In-progress,21/01/2023 00:49:35,5,5,DT
2909,In-progress,02/02/2023 06:05:09,3,3,ACN
3334,In-progress,16/12/2022 02:24:22,5,5,ACN
3245,In-progress,09/01/2023 15:43:55,5,2,DT
3425,In-progress,29/01/2023 15:21:59,5,3,ACN
3348,In-progress,13/02/2023 10:59:43,1,5,DT
3396,New,05/01/2023 08:45:59,2,4,DT
2909,In-progress,23/02/2023 11:05:41,3,1,DT
3077,In-progress,04/02/2023 17:16:10,1,1,ACN
3006,In-progress,03/02/2023 02:01:02,2,4,ACN
2981,In-progress,25/01/2023 00:25:44,2,2,ACN
3010,In-progress,24/02/2023 21:38:04,1,2,DT
3176,New,29/01/2023 06:11:18,3,3,DT
3465,In-progress,11/01/2023 05:05:35,1,4,DT
3152,In-progress,26/12/2022 00:27:00,4,2,ACN
2752,In-progress,10/02/2023 07:57:12,4,3,DT
3292,In-progress,09/12/2022 19:54:25,5,1,DT
2718,New,17/01/2023 07:45:50,3,3,DT
3209,In-progress,12/01/2023 07:16:32,1,1,ACN
3101,In-progress,07/02/2023 09:08:27,3,2,ACN
2894,New,22/02/2023 22:44:51,3,1,DT
2738,In-progress,28/12/2022 17:11:58,2,1,DT
2943,In-progress,09/01/2023 06:30:22,2,4,DT
2538,In-progress,28/12/2022 20:53:40,4,1,ACN
3232,In-progress,08/01/2023 08:03:19,4,4,DT
2619,New,01/01/2023 01:03:03,4,4,DT
2775,In-progress,14/01/2023 07:52:00,4,2,DT
3468,In-progress,14/02/2023 01:28:18,2,4,ACN
2728,In-progress,01/12/2022 06:01:49,2,3,DT
2580,In-progress,07/01/2023 21:18:10,1,4,DT
3077,In-progress,04/02/2023 12:16:10,1,1,DT
2633,In-progress,10/12/2022 17:21:56,2,3,DT
3446,In-progress,04/12/2022 20:34:36,2,4,DT
2613,In-progress,12/01/2023 17:14:43,1,5,ACN
3491,In-progress,13/01/2023 01:18:05,4,4,DT
2937,In-progress,01/01/2023 17:28:13,5,2,ACN
2761,New,27/01/2023 00:53:04,2,5,DT
2937,New,15/12/2022 13:44:32,1,2,DT
2954,In-progress,17/12/2022 21:29:34,2,1,DT
2709,In-progress,03/01/2023 10:58:29,1,2,ACN
2911,In-progress,04/12/2022 07:30:06,2,1,ACN
2661,In-progress,09/02/2023 19:27:46,1,1,ACN
2603,In-progress,02/12/2022 00:46:43,1,5,ACN
2683,New,17/01/2023 15:37:41,3,5,DT
3053,In-progress,22/01/2023 16:13:02,4,5,DT
3148,In-progress,24/01/2023 08:10:00,5,4,ACN
2871,New,10/12/2022 14:01:44,5,1,DT
2810,In-progress,06/01/2023 13:56:41,1,3,ACN
3431,In-progress,02/01/2023 22:24:41,4,2,DT
3007,New,19/01/2023 08:38:31,2,3,DT
2660,In-progress,27/01/2023 03:07:36,2,5,DT
3263,In-progress,01/12/2022 23:05:10,5,1,ACN
3102,In-progress,21/02/2023 11:09:53,2,3,DT
3240,New,21/02/2023 08:37:31,1,1,DT
2519,In-progress,21/12/2022 14:22:34,4,4,ACN
3053,In-progress,09/12/2022 03:42:59,4,1,ACN
2818,In-progress,06/01/2023 15:12:22,2,4,DT
3269,In-progress,17/12/2022 16:50:59,3,2,ACN
3084,In-progress,10/02/2023 15:24:26,3,4,ACN
3032,New,28/01/2023 13:21:47,2,5,DT
2895,New,12/02/2023 17:36:39,1,3,DT
3122,New,19/02/2023 19:23:58,2,4,DT
3419,New,06/01/2023 04:19:17,4,3,DT
2534,In-progress,23/01/2023 12:39:07,3,1,DT
3235,New,14/12/2022 04:34:29,4,3,DT
2852,In-progress,18/02/2023 22:53:28,1,1,DT
3115,In-progress,15/02/2023 18:22:59,1,4,ACN
3219,In-progress,05/01/2023 16:50:26,3,4,ACN
3325,In-progress,17/12/2022 10:11:26,5,4,ACN
2818,In-progress,18/01/2023 10:00:35,2,3,DT
2613,New,12/01/2023 13:14:43,1,5,DT
3060,In-progress,03/02/2023 12:05:47,2,1,DT
3219,In-progress,08/02/2023 16:18:22,5,5,DT
3068,In-progress,30/12/2022 13:45:12,2,5,DT
3415,New,07/02/2023 09:03:38,5,1,DT
3144,In-progress,11/01/2023 05:49:39,1,5,DT
3427,New,21/12/2022 04:50:31,3,3,DT
3273,In-progress,28/12/2022 20:52:50,5,4,DT
3309,In-progress,30/01/2023 00:37:19,5,2,ACN
3224,In-progress,17/01/2023 16:20:21,2,5,DT
2899,In-progress,11/02/2023 06:57:31,3,3,DT
3489,In-progress,31/01/2023 06:46:18,1,1,ACN
3364,In-progress,22/01/2023 10:10:38,2,4,ACN
2859,New,03/01/2023 22:48:57,5,1,DT
2593,In-progress,02/12/2022 03:35:51,1,1,DT
3035,In-progress,25/02/2023 00:59:40,5,4,DT
3416,New,19/01/2023 14:02:07,3,5,DT
3339,New,10/12/2022 04:05:47,5,3,DT
2657,In-progress,19/01/2023 14:12:02,3,2,DT
2954,In-progress,03/02/2023 19:25:34,4,1,DT
3120,New,16/02/2023 22:16:30,3,5,DT
3332,In-progress,18/01/2023 21:26:52,5,4,ACN
2930,In-progress,13/12/2022 15:19:45,3,1,DT
3314,In-progress,19/02/2023 23:39:51,3,3,DT
2954,In-progress,28/01/2023 17:29:33,4,4,DT
3108,In-progress,25/01/2023 01:52:59,2,1,ACN
2680,New,22/12/2022 13:36:19,1,3,DT
3333,In-progress,22/01/2023 06:26:42,4,4,DT
3163,New,13/01/2023 01:53:16,4,2,DT
2869,In-progress,16/01/2023 03:43:17,1,4,DT
3265,In-progress,14/02/2023 14:20:31,4,1,ACN
2909,New,31/12/2022 09:05:37,2,1,DT
2859,In-progress,04/01/2023 03:48:57,5,1,DT
2514,In-progress,16/02/2023 08:10:05,3,2,DT
2635,New,24/12/2022 08:59:30,5,4,DT
3010,In-progress,31/01/2023 14:53:12,3,3,ACN
3191,In-progress,12/02/2023 20:10:17,5,4,DT
2630,New,04/01/2023 03:20:17,4,1,DT
3219,In-progress,02/01/2023 17:29:43,1,4,DT
2770,In-progress,01/01/2023 23:47:12,1,2,DT
2609,New,08/01/2023 22:35:11,3,4,DT
3185,In-progress,20/02/2023 11:56:07,3,4,DT
2964,New,12/01/2023 03:09:57,5,4,DT
2956,In-progress,21/12/2022 21:26:41,3,2,ACN
3256,In-progress,02/02/2023 06:12:38,2,2,ACN
2664,In-progress,31/01/2023 06:49:17,2,2,DT
2563,In-progress,20/01/2023 09:06:57,2,5,ACN
3363,In-progress,04/12/2022 08:29:58,3,5,DT
3365,New,14/12/2022 10:07:51,4,1,DT
2545,New,29/12/2022 09:06:03,1,3,DT
2643,New,21/01/2023 06:07:04,4,3,DT
2759,In-progress,31/01/2023 07:43:19,1,4,ACN
2688,In-progress,08/01/2023 02:02:59,2,2,ACN
2713,In-progress,09/12/2022 21:26:18,4,5,DT
3455,In-progress,24/02/2023 01:31:40,4,3,DT
2634,In-progress,22/12/2022 09:02:54,3,4,DT
2514,In-progress,31/01/2023 17:42:18,2,3,DT
2740,New,26/02/2023 07:23:01,3,3,DT
2837,New,08/01/2023 09:01:33,1,3,DT
3056,New,11/02/2023 05:36:09,2,4,DT
2547,In-progress,10/12/2022 02:45:50,4,5,DT
3373,New,26/01/2023 07:14:35,1,1,DT
2623,In-progress,27/02/2023 18:05:18,2,1,DT
3369,In-progress,02/01/2023 13:11:17,5,5,ACN
3229,In-progress,03/02/2023 06:30:35,1,3,ACN
2945,In-progress,25/01/2023 14:18:50,5,2,ACN
3348,New,13/02/2023 08:59:43,1,5,DT
3131,In-progress,11/01/2023 03:11:56,1,5,DT
2539,New,27/02/2023 21:22:30,3,5,DT
3010,New,31/01/2023 06:53:12,3,3,DT
2807,New,06/01/2023 21:42:06,1,3,DT
2814,New,02/02/2023 10:26:47,1,4,DT
3447,In-progress,08/12/2022 12:00:30,5,2,DT
2652,In-progress,17/01/2023 15:58:54,1,5,DT
2709,New,19/01/2023 14:45:34,4,2,DT
2983,In-progress,16/12/2022 07:56:17,3,3,ACN
2695,New,12/02/2023 09:06:56,1,3,DT
2810,In-progress,02/12/2022 19:59:23,5,5,DT
3401,In-progress,08/12/2022 04:12:48,1,3,ACN
2810,In-progress,02/12/2022 22:59:23,5,5,ACN
3235,In-progress,14/12/2022 08:34:29,4,3,DT
3203,In-progress,09/02/2023 13:52:40,4,4,DT
2934,New,22/01/2023 12:43:28,1,3,DT
3010,In-progress,07/12/2022 23:35:44,5,4,ACN
3441,In-progress,28/01/2023 15:10:25,5,3,ACN
3421,New,08/12/2022 23:00:52,5,1,DT
3492,In-progress,14/12/2022 06:15:43,1,5,ACN
2936,New,06/12/2022 13:26:30,4,5,DT
2738,New,28/12/2022 12:11:58,2,1,DT
3106,New,07/01/2023 23:59:13,4,4,DT
3243,In-progress,08/12/2022 17:08:56,4,5,ACN
3146,In-progress,14/02/2023 14:30:08,3,3,ACN
2743,New,07/12/2022 07:17:23,1,2,DT
3030,New,21/02/2023 10:07:40,1,5,DT
2863,In-progress,11/12/2022 19:04:11,1,3,ACN
3375,New,09/12/2022 13:32:41,2,4,DT
2682,In-progress,05/02/2023 17:44:56,2,3,ACN
3182,In-progress,25/01/2023 04:58:44,2,4,DT
3160,In-progress,06/02/2023 12:16:28,3,5,ACN
2770,In-progress,02/01/2023 04:47:12,1,2,ACN
2752,New,10/02/2023 02:57:12,4,3,DT
2691,In-progress,20/01/2023 06:31:56,2,4,DT
2504,New,27/01/2023 22:24:32,3,5,DT
3062,In-progress,30/12/2022 10:46:08,5,1,ACN
2931,New,15/12/2022 13:31:57,5,2,DT
2953,In-progress,26/01/2023 00:29:53,5,2,ACN
3043,New,30/01/2023 17:04:24,2,4,DT
2897,In-progress,20/02/2023 12:59:51,5,1,ACN
2575,In-progress,28/12/2022 16:30:30,2,3,ACN
2584,New,26/01/2023 20:17:14,3,3,DT
3181,In-progress,19/12/2022 04:02:33,3,3,DT
2550,In-progress,22/12/2022 21:15:07,3,3,DT
3101,In-progress,07/02/2023 05:08:27,3,2,DT
2629,In-progress,10/01/2023 00:08:40,1,3,ACN
3425,New,29/01/2023 06:21:59,5,3,DT
2572,In-progress,17/01/2023 10:58:58,1,2,DT
2565,New,16/12/2022 12:31:30,1,2,DT
3409,In-progress,12/12/2022 05:25:36,2,3,DT
3333,In-progress,17/12/2022 16:08:26,1,1,ACN
2593,New,04/02/2023 09:18:06,5,3,DT
3457,In-progress,19/12/2022 12:42:07,2,2,ACN
3443,In-progress,28/01/2023 06:46:12,2,3,DT
3097,In-progress,20/02/2023 03:52:56,1,3,DT
2955,New,24/12/2022 22:44:29,3,1,DT
3078,In-progress,04/12/2022 02:24:11,3,5,ACN
3201,In-progress,12/01/2023 22:34:06,4,2,ACN
3435,New,02/01/2023 05:24:18,1,3,DT
2938,In-progress,11/01/2023 07:38:07,1,1,DT
2931,New,16/12/2022 02:45:09,5,4,DT
2696,New,05/12/2022 09:40:11,3,5,DT
2593,In-progress,22/12/2022 17:55:26,4,1,ACN
2890,In-progress,27/02/2023 15:33:56,2,1,ACN
2624,In-progress,18/02/2023 22:14:10,5,1,ACN
2880,In-progress,04/01/2023 04:21:29,4,3,DT
3016,In-progress,03/12/2022 03:21:49,1,3,ACN
2556,In-progress,06/02/2023 15:55:12,2,4,DT
3475,New,20/12/2022 16:27:53,1,3,DT
3076,In-progress,23/12/2022 02:13:19,4,5,ACN
3257,New,11/01/2023 17:36:43,4,3,DT
3119,In-progress,28/01/2023 19:45:57,3,3,DT
2901,In-progress,11/12/2022 18:26:34,2,2,ACN
2832,New,14/01/2023 16:53:32,1,2,DT
2701,New,26/12/2022 09:39:11,1,5,DT
2960,In-progress,28/02/2023 02:36:56,1,1,ACN
2545,In-progress,29/12/2022 15:06:03,1,3,ACN
3256,In-progress,02/02/2023 02:12:38,2,2,DT
2962,New,02/02/2023 22:41:47,5,1,DT
2957,In-progress,21/02/2023 19:34:00,5,1,DT
2622,In-progress,25/02/2023 15:43:31,3,5,ACN
2570,In-progress,04/02/2023 16:32:08,2,2,ACN
2845,In-progress,07/12/2022 11:05:58,4,4,DT
3042,In-progress,14/01/2023 07:58:05,3,4,DT
3045,New,25/12/2022 07:12:46,3,3,DT
2796,New,10/01/2023 23:42:01,5,2,DT
2955,In-progress,27/12/2022 10:14:53,1,5,ACN
2580,In-progress,24/12/2022 15:24:39,4,4,DT
2737,In-progress,18/01/2023 05:11:20,5,4,ACN
2795,New,10/02/2023 04:36:52,5,3,DT
2963,New,30/12/2022 19:41:23,2,3,DT
3080,In-progress,18/02/2023 07:14:00,4,5,ACN
2755,In-progress,08/12/2022 12:16:13,3,4,DT
2547,In-progress,19/12/2022 18:36:59,3,5,DT
2983,New,15/12/2022 23:56:17,3,3,DT
3116,In-progress,28/12/2022 15:37:14,5,1,ACN
3100,In-progress,13/12/2022 18:44:14,5,4,DT
3281,In-progress,25/12/2022 00:31:27,4,3,DT
3265,In-progress,21/01/2023 08:15:42,2,3,ACN
3125,In-progress,27/02/2023 00:03:42,1,1,ACN
3111,In-progress,31/01/2023 22:14:03,5,5,ACN
3315,In-progress,25/02/2023 10:39:11,2,4,DT
3185,In-progress,20/02/2023 16:56:07,3,4,ACN
3259,In-progress,17/02/2023 05:22:12,1,3,DT
3071,In-progress,12/01/2023 18:32:54,4,1,DT
2624,In-progress,18/02/2023 17:14:10,5,1,DT
2505,In-progress,08/12/2022 22:31:12,3,3,DT
3416,In-progress,25/12/2022 18:47:58,3,3,DT
3484,In-progress,28/01/2023 04:40:09,1,1,DT
3397,In-progress,18/01/2023 01:38:40,2,5,ACN
3468,In-progress,12/02/2023 03:52:56,5,1,ACN
2717,In-progress,09/01/2023 02:07:51,5,5,DT
2505,New,08/12/2022 18:31:12,3,3,DT
3311,New,14/01/2023 07:28:16,3,1,DT
2534,In-progress,23/01/2023 15:39:07,3,1,ACN
3263,In-progress,10/01/2023 01:31:22,1,2,DT
2642,In-progress,06/01/2023 00:36:12,4,5,ACN
2899,In-progress,11/02/2023 10:57:31,3,3,ACN
3038,New,16/02/2023 10:44:21,4,2,DT
2826,In-progress,13/12/2022 15:17:09,1,4,DT
2979,New,08/01/2023 01:50:55,3,2,DT
3375,In-progress,09/12/2022 16:32:41,2,4,DT
3428,New,15/01/2023 04:27:59,3,5,DT
3353,In-progress,18/12/2022 11:22:06,1,5,DT
2809,New,20/01/2023 19:49:35,5,5,DT
3024,New,24/01/2023 02:18:55,3,1,DT
2584,In-progress,27/01/2023 00:17:14,3,3,ACN
3428,In-progress,15/01/2023 08:27:59,3,5,DT
3068,In-progress,30/12/2022 17:45:12,2,5,ACN
3328,New,13/01/2023 08:38:01,1,1,DT
3028,New,17/12/2022 12:37:47,3,4,DT
3453,New,21/02/2023 12:22:03,4,2,DT
3115,In-progress,15/02/2023 13:22:59,1,4,DT
3425,In-progress,04/12/2022 13:28:12,1,5,ACN
2885,In-progress,01/12/2022 23:02:48,2,2,DT
2593,In-progress,04/02/2023 14:18:06,5,3,ACN
2869,In-progress,18/01/2023 04:43:53,4,3,DT
3357,In-progress,30/12/2022 01:41:32,5,2,DT
2952,New,23/12/2022 11:59:07,5,3,DT
2593,In-progress,22/12/2022 15:55:26,4,1,DT
2890,In-progress,31/12/2022 07:44:59,5,5,DT
3064,In-progress,15/12/2022 19:14:36,5,2,DT
3176,In-progress,29/01/2023 11:11:18,3,3,ACN
2643,New,07/12/2022 08:16:22,1,5,DT
3223,In-progress,08/01/2023 18:07:14,5,1,ACN
2809,New,01/01/2023 14:49:33,1,1,DT
2514,In-progress,16/02/2023 10:10:05,3,2,ACN
3187,New,23/12/2022 16:27:52,1,1,DT
3483,In-progress,26/01/2023 05:17:52,4,4,DT
3434,In-progress,19/02/2023 09:15:16,5,5,DT
2733,New,29/12/2022 08:04:51,5,5,DT
3022,In-progress,08/02/2023 02:23:48,3,2,ACN
3205,In-progress,01/12/2022 11:20:06,1,5,ACN
2820,In-progress,09/12/2022 18:06:12,2,5,ACN
3468,In-progress,25/01/2023 18:42:18,1,3,DT
3219,In-progress,05/01/2023 11:50:26,3,4,DT
2592,In-progress,12/02/2023 23:13:42,5,5,ACN
2526,In-progress,28/01/2023 05:01:14,2,2,DT
2659,In-progress,18/02/2023 05:02:10,2,1,ACN
2508,In-progress,31/01/2023 16:19:33,4,3,DT
2753,In-progress,04/02/2023 18:39:52,2,2,ACN
3429,In-progress,25/12/2022 14:15:21,1,2,DT
3056,New,07/12/2022 13:48:36,4,1,DT
3348,In-progress,04/01/2023 19:35:18,2,4,ACN
2509,In-progress,02/12/2022 21:41:49,1,3,DT
3241,New,08/12/2022 14:32:43,5,5,DT
3277,In-progress,23/02/2023 10:46:46,1,3,ACN
2747,In-progress,23/01/2023 03:20:10,3,3,DT
2514,In-progress,18/02/2023 18:43:33,2,5,DT
3138,New,06/01/2023 17:49:23,3,3,DT
2760,In-progress,15/02/2023 03:12:00,3,4,ACN
3476,In-progress,20/01/2023 03:45:33,4,3,ACN
2877,In-progress,10/01/2023 09:55:16,5,4,ACN
2832,In-progress,14/01/2023 20:53:32,1,2,DT
2814,In-progress,02/02/2023 15:26:47,1,4,DT
3067,In-progress,05/01/2023 07:59:10,5,4,DT
3115,New,15/02/2023 10:22:59,1,4,DT
3460,In-progress,12/02/2023 13:41:01,4,2,ACN
3192,In-progress,12/12/2022 08:26:53,4,4,ACN
3036,In-progress,25/01/2023 11:17:16,2,4,DT
2934,New,09/01/2023 21:00:08,5,4,DT
3036,In-progress,04/01/2023 19:58:42,2,2,DT
2993,New,02/01/2023 11:26:12,4,5,DT
3336,New,04/12/2022 14:39:33,5,5,DT
2605,In-progress,07/02/2023 21:21:56,2,3,ACN
2872,In-progress,15/12/2022 17:56:13,4,2,ACN
2514,In-progress,03/02/2023 02:37:15,2,3,DT
3440,In-progress,12/02/2023 15:16:26,1,5,DT
2676,In-progress,28/12/2022 11:33:14,3,3,DT
2502,In-progress,18/12/2022 14:12:30,2,2,ACN
3385,In-progress,08/12/2022 00:15:00,5,5,DT
2880,New,04/01/2023 02:21:29,4,3,DT
3446,In-progress,05/12/2022 00:34:36,2,4,ACN
3163,In-progress,13/01/2023 03:53:16,4,2,DT
2696,In-progress,05/12/2022 17:40:11,3,5,ACN
3181,In-progress,19/12/2022 07:02:33,3,3,ACN
3494,New,31/12/2022 13:46:08,1,4,DT
3173,In-progress,15/12/2022 14:29:57,1,3,ACN
2701,New,14/01/2023 23:45:46,3,5,DT
2873,In-progress,01/02/2023 04:33:48,5,2,ACN
3247,New,22/01/2023 15:39:15,1,5,DT
2580,In-progress,26/02/2023 18:43:34,4,4,DT
2637,In-progress,12/02/2023 15:31:10,3,4,DT
3303,New,01/12/2022 06:38:29,5,1,DT
2948,In-progress,06/01/2023 13:35:35,3,4,DT
3483,New,16/02/2023 02:57:30,1,3,DT
2844,In-progress,04/01/2023 13:43:42,3,4,DT
3377,New,01/02/2023 07:16:11,5,4,DT
2602,New,24/01/2023 23:21:03,2,5,DT
3279,In-progress,11/01/2023 00:36:39,1,4,ACN
2577,In-progress,09/01/2023 08:30:55,4,2,DT
2763,In-progress,21/01/2023 04:51:19,4,1,ACN
2619,New,31/01/2023 18:55:52,5,5,DT
3079,In-progress,26/12/2022 07:27:44,3,4,ACN
2872,New,26/01/2023 11:20:43,1,1,DT
2525,In-progress,15/01/2023 02:35:57,2,5,DT
2512,New,07/12/2022 01:53:33,5,4,DT
2924,In-progress,19/12/2022 14:10:55,4,5,DT
2602,In-progress,09/01/2023 05:31:23,3,4,ACN
3192,In-progress,12/12/2022 05:26:53,4,4,DT
3256,In-progress,13/01/2023 04:53:03,1,1,ACN
3351,New,23/01/2023 03:47:59,4,3,DT
2547,In-progress,31/01/2023 09:08:54,5,1,ACN
2631,New,04/02/2023 16:13:52,5,3,DT
2689,In-progress,07/02/2023 10:35:38,2,5,DT
3100,New,19/02/2023 08:30:44,1,2,DT
3180,In-progress,06/02/2023 04:10:06,2,3,ACN
2547,New,19/12/2022 14:36:59,3,5,DT
3142,In-progress,18/12/2022 10:29:20,2,4,DT
3292,In-progress,04/12/2022 16:20:08,2,2,ACN
3417,New,12/01/2023 10:49:46,2,4,DT
3044,In-progress,04/02/2023 07:52:38,5,5,DT
3364,In-progress,14/01/2023 06:24:42,4,4,ACN
3457,In-progress,16/02/2023 02:23:45,2,3,ACN
3015,New,10/12/2022 06:57:31,2,3,DT
2565,New,05/01/2023 01:32:02,1,2,DT
2956,In-progress,21/12/2022 16:26:41,3,2,DT
3126,New,18/02/2023 00:48:33,4,3,DT
3443,New,28/01/2023 04:46:12,2,3,DT
2741,In-progress,30/01/2023 15:52:59,4,4,DT
2660,New,27/01/2023 00:07:36,2,5,DT
2646,In-progress,24/02/2023 06:02:13,4,2,DT
2718,In-progress,17/01/2023 10:45:50,3,3,DT
3456,New,17/02/2023 00:12:30,3,3,DT
3310,In-progress,04/12/2022 05:47:48,3,4,ACN
3341,In-progress,14/12/2022 16:54:03,3,4,DT
2686,In-progress,21/12/2022 09:03:25,4,1,DT
2705,New,14/01/2023 13:09:18,2,4,DT
3262,In-progress,20/02/2023 00:55:49,4,2,DT
3112,In-progress,09/02/2023 22:19:50,1,1,ACN
2730,In-progress,15/12/2022 21:53:53,5,1,DT
2554,New,11/12/2022 16:14:24,3,2,DT
3297,New,23/02/2023 05:37:49,1,3,DT
3129,In-progress,07/02/2023 15:25:27,3,5,ACN
3405,In-progress,19/02/2023 12:33:29,2,3,ACN
2753,In-progress,26/02/2023 15:16:14,3,1,DT
2984,New,12/12/2022 12:31:05,1,4,DT
2763,In-progress,21/01/2023 00:51:19,4,1,DT
2753,New,04/02/2023 12:39:52,2,2,DT
3446,New,04/12/2022 17:34:36,2,4,DT
2590,In-progress,03/01/2023 23:21:36,1,1,DT
2622,In-progress,25/02/2023 11:43:31,3,5,DT
2827,In-progress,10/12/2022 17:52:56,5,2,ACN
3046,New,19/02/2023 04:00:57,2,1,DT
2905,New,31/01/2023 13:48:58,5,5,DT
3255,New,30/12/2022 12:38:29,3,4,DT
2817,New,04/02/2023 15:17:44,5,5,DT
3354,New,10/01/2023 13:11:57,3,4,DT
2547,In-progress,31/01/2023 07:08:54,5,1,DT
2639,New,26/01/2023 12:48:27,4,4,DT
3315,In-progress,25/02/2023 13:39:11,2,4,ACN
3195,New,09/02/2023 17:50:08,4,4,DT
3266,In-progress,01/12/2022 14:35:48,3,5,DT
3024,In-progress,24/01/2023 07:18:55,3,1,ACN
3252,In-progress,06/01/2023 10:22:45,2,4,ACN
2894,New,01/02/2023 08:56:52,1,4,DT
2527,In-progress,09/02/2023 02:59:52,5,4,DT
2628,In-progress,21/02/2023 03:43:21,3,1,ACN
2553,In-progress,08/12/2022 13:14:09,1,1,DT
3265,New,21/01/2023 00:15:42,2,3,DT
2630,In-progress,04/01/2023 11:20:17,4,1,ACN
3378,New,31/12/2022 04:07:27,5,3,DT
3334,In-progress,13/12/2022 09:54:28,1,5,ACN
3341,In-progress,14/12/2022 19:54:03,3,4,ACN
3375,New,17/12/2022 20:25:03,3,1,DT
3385,New,07/12/2022 01:00:26,1,2,DT
2686,In-progress,17/12/2022 19:41:33,3,1,DT
3405,New,19/02/2023 04:33:29,2,3,DT
2602,In-progress,25/01/2023 03:21:03,2,5,DT
3158,In-progress,03/01/2023 20:04:53,5,2,ACN
3192,New,12/12/2022 00:26:53,4,4,DT
2686,New,17/12/2022 16:41:33,3,1,DT
3364,In-progress,22/01/2023 07:10:38,2,4,DT
2553,In-progress,08/12/2022 15:14:09,1,1,ACN
3142,New,18/12/2022 06:29:20,2,4,DT
2952,In-progress,05/02/2023 01:20:47,3,5,ACN
2633,In-progress,10/12/2022 19:21:56,2,3,ACN
2572,In-progress,17/01/2023 12:58:58,1,2,ACN
3044,New,04/02/2023 03:52:38,5,5,DT
2592,In-progress,12/02/2023 21:13:42,5,5,DT
2645,In-progress,31/12/2022 02:41:04,1,5,ACN
2525,In-progress,15/01/2023 07:35:57,2,5,ACN
2519,In-progress,21/12/2022 12:22:34,4,4,DT
2794,In-progress,12/12/2022 14:07:28,4,3,ACN
3333,In-progress,06/01/2023 11:00:02,1,3,DT
2713,In-progress,02/12/2022 00:14:16,4,2,DT
3433,In-progress,05/02/2023 07:00:07,5,1,DT
3367,In-progress,26/12/2022 12:24:27,2,4,DT
2985,In-progress,25/02/2023 06:53:58,4,3,ACN
3108,In-progress,15/02/2023 23:46:06,4,3,DT
2870,In-progress,30/01/2023 16:03:06,4,1,ACN
2953,New,25/01/2023 17:29:53,5,2,DT
3409,In-progress,27/02/2023 17:06:30,4,5,DT
3348,In-progress,03/02/2023 20:02:26,3,3,ACN
2795,In-progress,06/12/2022 08:56:39,4,1,ACN
3344,In-progress,10/02/2023 08:00:26,5,2,DT
3315,New,25/02/2023 05:39:11,2,4,DT
2818,In-progress,18/01/2023 13:00:35,2,3,ACN
2657,New,14/12/2022 22:20:50,4,2,DT
3057,In-progress,19/12/2022 20:44:08,2,5,DT
3457,In-progress,19/12/2022 10:42:07,2,2,DT
2810,New,06/01/2023 05:56:41,1,3,DT
3375,In-progress,09/12/2022 19:32:41,2,4,ACN
2979,New,24/01/2023 13:16:15,3,5,DT
2946,In-progress,22/01/2023 19:33:36,5,3,DT
3044,In-progress,04/02/2023 10:52:38,5,5,ACN
3139,In-progress,12/02/2023 22:08:17,1,4,DT
3166,In-progress,01/01/2023 21:25:17,1,5,DT
3158,New,17/12/2022 13:39:20,2,4,DT
2612,In-progress,09/12/2022 06:39:30,5,1,ACN
3287,New,05/02/2023 20:12:16,2,3,DT
3334,In-progress,28/01/2023 07:12:36,3,3,DT
2743,In-progress,07/12/2022 11:17:23,1,2,ACN
2545,New,01/02/2023 06:32:26,2,3,DT
3355,In-progress,22/02/2023 16:07:29,5,5,DT
3475,New,11/12/2022 20:32:38,4,5,DT
2885,New,01/12/2022 18:02:48,2,2,DT
2847,In-progress,03/12/2022 08:02:33,5,2,ACN
3039,In-progress,19/02/2023 05:13:21,2,5,DT
3064,New,15/12/2022 16:14:36,5,2,DT
3111,In-progress,09/12/2022 14:00:24,4,2,ACN
2812,New,23/12/2022 22:56:47,3,3,DT
2791,In-progress,07/12/2022 06:13:02,1,5,DT
2596,In-progress,12/12/2022 22:24:22,2,5,DT
3293,New,26/02/2023 21:58:39,4,4,DT
